326|송정|127.2630373|37.41494311||성동구
327|성수|127.0524218|37.54481273|놀이터,체력단련시설|성동구
328|행당|127.0364646|37.56003542|체력단련시설|성동구
329|은행나무골|127.0288383|37.55928049|체력단련시설|성동구
330|성수2|127.3251382|35.68192753|체력단련시설|성동구
331|마장|127.0413456|37.5621739|체력단련시설|성동구
332|살곶이공원(중랑천)|127.0504561|37.55398742|놀이터,운동장,수영장,궁도장,야구장,축구장,농구장,배구장,배드민턴장,게이트볼,체력단련시설|성동구
333|전농천수변공간|0|0|놀이터,체력단련시설|성동구
334|왕십리문화공원|127.0352792|37.56176465|체력단련시설|성동구
335|용답꽃공원|127.054021|37.56015042|놀이터|성동구
336|옥수2쉼터|127.0163466|37.54459971||성동구
337|성수1가쉼터|127.0482013|37.53791531|체력단련시설|성동구
338|옥수2경로당쉼터|127.0172396|37.54246343||성동구
339|용답토속공원|127.0565866|37.56316956||성동구
340|용마산도시자연공원구역|127.0992132|37.56742138||광진구
341|용마산근린공원|127.0961777|37.56301136|놀이터,운동장,테니스장,축구장,배구장,배드민턴장,게이트볼,체력단련시설|광진구
342|화양|127.0696817|37.54154836|놀이터,체력단련시설|광진구
343|한아름|127.0705501|37.54440354|놀이터,체력단련시설|광진구
344|무궁화|127.0943931|37.5412685|놀이터,체력단련시설|광진구
345|푸른동산|127.0910832|37.54287429|놀이터,체력단련시설|광진구
346|장독골|127.0776918|37.53577927|노인정,놀이터,체력단련시설|광진구
347|개나리|127.0923715|37.53803475|놀이터,체력단련시설|광진구
348|목련|127.0905102|37.54060064|놀이터,체력단련시설|광진구
349|가중나무|127.0679017|37.54638442|놀이터,체력단련시설|광진구
350|햇님|127.0668823|37.54271556|놀이터,체력단련시설|광진구
351|중곡|127.0792375|37.56465796|노인정,놀이터,체력단련시설|광진구
352|배나무터|127.0802648|37.5684765|놀이터,체력단련시설|광진구
353|노유산|127.0683979|37.53910624|놀이터,체력단련시설|광진구
354|해오름|127.0920674|37.55682779|놀이터,체력단련시설|광진구
355|구둘|127.0922098|37.54823377|놀이터,체력단련시설|광진구
356|온달|127.1039012|37.54592288|노인정,놀이터,체력단련시설|광진구
357|정말|127.0783405|37.53323559|놀이터,체력단련시설|광진구
358|장미|127.0902099|37.5363882|노인정,놀이터,체력단련시설|광진구
359|자마장|127.0821862|37.5343273|놀이터,체력단련시설|광진구
360|언덕배기|127.0878682|37.53201431|놀이터,체력단련시설|광진구
361|금모래|127.0824214|37.53020138|노인정,놀이터,체력단련시설|광진구
362|동자|127.0743834|37.53200763|노인정,놀이터,체력단련시설|광진구
363|남일|127.0737118|37.55598879|놀이터,체력단련시설|광진구
364|약초원|127.0663947|37.53293818|놀이터,체력단련시설|광진구
365|양마장|127.0886704|37.53088358|놀이터,체력단련시설|광진구
366|성화|127.0618294|37.53620382|놀이터|광진구
367|평강|127.1006763|37.54806004|놀이터,체력단련시설|광진구
368|산마루|127.0951917|37.55507907|놀이터,체력단련시설|광진구
369|자양|127.0698329|37.53359772|놀이터|광진구
370|구의|127.0946157|37.53696495|놀이터,운동장,농구장,배드민턴장,체력단련시설|광진구
371|군자|126.8072284|37.36246856|노인정,놀이터,체력단련시설|광진구
372|한마음|127.084018|37.55958871|놀이터,체력단련시설|광진구
373|명성|127.0867225|37.54144721|놀이터,체력단련시설|광진구
374|긴고랑|127.0909732|37.55895138|놀이터,체력단련시설|광진구
375|구의가로휴식|127.0932873|37.53646883||광진구
376|화양동정자마당|127.0718121|37.54653606||광진구
377|능동정자마당|127.0793479|37.55343638||광진구
378|세모꼴소공원|127.08158|37.53837951|놀이터|광진구
379|홍련산의소공원|127.0885655|37.54601394|체력단련시설|광진구
380|능동소공원|127.0829416|37.55248904|놀이터,체력단련시설|광진구
381|약초원|127.0663947|37.53293818|체력단련시설|광진구
382|중곡동소공원(가칭)|127.0848566|37.56595369|놀이터|광진구
383|자양12지구(가칭)|127.0689565|37.53700445||광진구
384|광장동|127.1074053|37.54908492||광진구
385|능동|127.0835711|37.55519402||광진구
386|화양동|127.0753857|37.54593377||광진구
387|군자동|127.0704762|37.55031357|체력단련시설|광진구
388|구의2동제2|127.0856091|37.54833736|체력단련시설|광진구
389|중곡3동|127.0812316|37.56982211|체력단련시설|광진구
390|중곡1동|127.0769182|37.56274956|놀이터,체력단련시설|광진구
391|구의2동|127.0869927|37.54840247|체력단련시설|광진구
392|화양동제2|128.2652651|35.26452615|놀이터,체력단련시설|광진구
393|중랑천둔치|127.0858764|37.56829195|농구장,배드민턴장,게이트볼,체력단련시설|광진구
394|광진광장|127.0733169|37.54773171||광진구
395|광진문화예술회관광장|127.069924|37.53756439||광진구
396|구의장미정원(구삼족오광장)|127.0910529|37.53819511||광진구
397|중곡3동마을공원|127.0846587|37.56995944|놀이터,체력단련시설|광진구
398|대동마을공원|127.0677513|37.53581738|놀이터,체력단련시설|광진구
399|광진숲나루|127.0972638|37.54746646|놀이터,체력단련시설|광진구
400|광장동마을공원|127.1064958|37.5482589||광진구
401|청춘뜨락|127.0703092|37.54036759||광진구
402|배봉산도시자연공원구역|127.0644273|37.58625015||동대문구
403|청량도시자연공원구역|127.048442|37.59497653||동대문구
404|장평|127.0739546|37.56717835|테니스장,체력단련시설|동대문구
405|장안|127.0714104|37.5773955|노인정,놀이터,농구장,배드민턴장,게이트볼,체력단련시설,도서관,독서실|동대문구
406|배봉산<시공원>|127.0644273|37.58625015|놀이터,배드민턴장,체력단련시설,도서관,독서실|동대문구
407|홍릉<시공원>|127.0467157|37.58904275|놀이터,배드민턴장,체력단련시설,도서관,독서실|동대문구
408|(청량)<시공원>|126.7937298|35.68021612||동대문구
409|답십리<시공원>|127.0628123|37.57492424|배드민턴장,골프장,체력단련시설,문화회관|동대문구
410|용두|126.9421577|35.73775479|놀이터,체력단련시설|동대문구
411|텃골|127.0516636|37.57757928|놀이터,체력단련시설|동대문구
412|새샘|127.0552048|37.56948626|놀이터,체력단련시설|동대문구
413|우산각|127.0244298|37.57344626|놀이터,체력단련시설,도서관,독서실|동대문구
414|느티나무|127.0325483|37.57902645||동대문구
415|천장|127.0537827|37.5986091|노인정,체력단련시설|동대문구
416|안골|127.0642797|37.56534726|노인정,놀이터,체력단련시설|동대문구
417|늘푸른|127.0715774|37.57620955|놀이터,체력단련시설|동대문구
418|장미|127.0691814|37.57167962|놀이터,체력단련시설|동대문구
419|마로니에|127.0737205|37.57500861|놀이터|동대문구
420|미나리|127.0680847|37.56370205|노인정,놀이터,체력단련시설|동대문구
